item0352, 5115, 8, 0
item0353, 696, 96, 0
item0354, 7, 80, 0
item0355, 4484, 96, 4.15868077169088
item0356, 803, 100, 0
item0357, 2024, 57, 0.788611054527574
item0358, 2126, 94, 1.61397131241543
item0359, 2572, 94, 2.42767953841735
item0360, 5865, 73, 0
item0361, 2578, 46, 0
item0362, 146, 85, 0
item0363, 3263, 47, 0
item0364, 6951, 98, 5.20130734380984
item0365, 1913, 93, 0.348389550106451
item0366, 207, 92, 0
item0367, 386, 99, 0
item0368, 1313, 72, 0.544175161149143
item0369, 1118, 15, 0
item0370, 105, 81, 0
item0371, 8843, 97, 6.38182321711667
item0372, 367, 91, 0
item0373, 6300, 95, 0
item0374, 764, 92, 0.735639227796974
item0375, 4055, 61, 0
item0376, 503, 55, 0
item0377, 910, 87, 0
item0378, 7693, 92, 1.73089881583597
item0379, 6160, 98, 0
item0380, 3249, 76, 1.37756640849972
item0381, 6166, 11, 0
item0382, 7954, 95, 0
item0383, 1937, 89, 1.63108959653009
item0384, 1135, 17, 0.566963523664742
item0385, 75, 87, 0.0690636415477327
item0386, 4251, 96, 0
item0387, 23, 83, 0
item0388, 33, 90, 0.0243636988160686
item0389, 216, 77, 0
item0390, 173, 94, 0
item0391, 4322, 98, 0
item0392, 1799, 73, 0
item0393, 5186, 82, 0
item0394, 976, 72, 0
item0395, 4854, 95, 0
item0396, 737, 94, 0.10251403901331
item0397, 5736, 69, 0
item0398, 2288, 98, 0
item0399, 530, 91, 0
item0400, 118, 55, 0
item0401, 866, 99, 0.544838775126516
item0402, 5195, 86, 0
item0403, 1518, 93, 0
item0404, 670, 65, 0
item0405, 573, 58, 0
item0406, 685, 98, 0
item0407, 765, 68, 0
item0408, 1276, 71, 0
item0409, 4072, 74, 0
item0410, 1282, 95, 0.622515519417022
item0411, 4606, 99, 0
item0412, 1614, 84, 0
item0413, 1549, 63, 0
item0414, 2175, 77, 0
item0415, 759, 69, 0.685833956827776
item0416, 548, 100, 0
item0417, 531, 94, 0
item0418, 3061, 98, 2.4432846516502
item0419, 985, 93, 0
item0420, 698, 100, 0
item0421, 660, 91, 0.55930309071946
item0422, 5133, 66, 3.2630242716775
item0423, 7884, 98, 4.20242257921786
item0424, 5057, 68, 0
item0425, 2504, 78, 0
item0426, 574, 70, 0
item0427, 135, 89, 0.104422643326904
item0428, 796, 91, 0.723233769822158
item0429, 2585, 78, 0
item0430, 982, 83, 0.746692335168019
item0431, 884, 96, 0
item0432, 2512, 80, 0
item0433, 5052, 54, 0
item0434, 1646, 82, 0
item0435, 1622, 60, 0
item0436, 6648, 88, 0
item0437, 3531, 90, 0.864015709338201
item0438, 7980, 75, 2.22896810670163
item0439, 5699, 21, 0
item0440, 660, 43, 0.186005092980964
item0441, 4668, 89, 0
item0442, 610, 44, 0.379107240340613
item0443, 2589, 46, 0.628005810545469
item0444, 2273, 70, 0
item0445, 1298, 94, 1.00310216933393
item0446, 7190, 54, 0
item0447, 1280, 52, 0.714447209673881
item0448, 6952, 99, 0
item0449, 1089, 89, 0.93490451318016
item0450, 4750, 97, 3.26015278624461
item0451, 6521, 27, 1.33821019880734
item0452, 680, 99, 0
item0453, 4913, 71, 0
item0454, 4558, 56, 0
item0455, 5940, 100, 0
item0456, 2912, 99, 0
item0457, 319, 87, 0
item0458, 2375, 100, 0.00772481499236122
item0459, 657, 42, 0
item0460, 2163, 58, 1.11518603843074
item0461, 3455, 89, 0
item0462, 2006, 68, 0
item0463, 4626, 99, 0
item0464, 2396, 95, 0
item0465, 131, 86, 0
item0466, 977, 71, 0
item0467, 1049, 97, 0
item0468, 3394, 90, 2.190539195822
item0469, 3703, 86, 0
item0470, 1128, 34, 0
item0471, 4858, 89, 0
item0472, 4886, 31, 0
item0473, 6315, 92, 0
item0474, 5538, 52, 0.667690492351039
item0475, 339, 48, 0.199568484174675
item0476, 4428, 47, 0
item0477, 2707, 73, 0.0533334412995205
item0478, 1234, 23, 0
item0479, 84, 100, 0
item0480, 2074, 66, 0
item0481, 5390, 89, 0.221886979175466
item0482, 1520, 97, 0
item0483, 577, 81, 0
item0484, 5123, 95, 0
item0485, 1824, 61, 0
item0486, 3883, 87, 3.30238793578748
item0487, 241, 56, 0.106614086753954
item0488, 3784, 92, 0
item0489, 362, 14, 0
item0490, 682, 100, 0
item0491, 3828, 96, 0
item0492, 86, 95, 0
item0493, 7498, 60, 0
item0494, 810, 58, 0
item0495, 3491, 100, 0
item0496, 1817, 99, 0
item0497, 5128, 95, 0
item0498, 11, 57, 0
item0499, 1430, 27, 0
item0500, 301, 97, 0
item0501, 831, 45, 0
item0502, 7361, 97, 6.4870874187306
item0503, 1606, 66, 0.582735433770121
item0504, 6524, 82, 5.27154741286067
item0505, 344, 43, 0
item0506, 1730, 66, 1.4395692458465
item0507, 6226, 82, 0
item0508, 360, 91, 0.328865361452691
item0509, 5435, 46, 0
item0510, 4965, 93, 0
item0511, 3930, 67, 1.78247683647333
item0512, 2073, 100, 0
item0513, 1232, 93, 0
item0514, 1424, 44, 0.102884926861003
item0515, 48, 89, 0
item0516, 4501, 75, 0
item0517, 2380, 96, 0
item0518, 6641, 96, 0
item0519, 2612, 78, 0
item0520, 2293, 99, 0
item0521, 4331, 95, 2.45899386636829
item0522, 2296, 86, 0
item0523, 196, 33, 0
item0524, 249, 92, 0
item0525, 576, 82, 0.0502801830530702
item0526, 193, 83, 0.0121842790307606
item0527, 2261, 72, 0
item0528, 8581, 77, 0
item0529, 4621, 41, 0
item0530, 266, 25, 0
item0531, 1932, 83, 0
item0532, 5531, 83, 0
item0533, 35, 89, 0.0175112034330055
item0534, 2861, 98, 0
item0535, 191, 97, 0.10814733136313
item0536, 1025, 27, 0
item0537, 315, 84, 0
item0538, 4315, 26, 0
item0539, 3315, 97, 0
item0540, 702, 81, 0.160991827797461
item0541, 2498, 42, 0.0853520666651227
item0542, 1693, 29, 0
item0543, 2703, 87, 0
item0544, 2054, 57, 0
item0545, 5102, 97, 0
item0546, 53, 91, 0.0143080361747365
item0547, 111, 50, 0.0213439249366054
item0548, 199, 74, 0
item0549, 4970, 47, 3.07219109525299
item0550, 99, 94, 0
item0551, 879, 94, 0
item0552, 100, 80, 0
item0553, 5501, 100, 0
item0554, 1497, 88, 1.44531643471928
item0555, 1282, 71, 0
item0556, 4868, 91, 0
item0557, 4819, 71, 0
item0558, 5483, 94, 0
item0559, 7685, 95, 0
item0560, 6325, 94, 0
item0561, 5504, 91, 0
item0562, 1875, 87, 0
item0563, 1511, 88, 0.341086419446949
item0564, 4898, 66, 4.61801071595733
item0565, 1934, 90, 0
item0566, 4830, 90, 0
item0567, 2050, 84, 1.35835899561862
item0568, 601, 55, 0
item0569, 509, 77, 0.334147494061402
item0570, 6806, 12, 5.14098196939861
item0571, 1655, 98, 0.189145025371074
item0572, 227, 88, 0
item0573, 722, 92, 0.560998297388142
item0574, 392, 14, 0.376778710119031
item0575, 1614, 95, 0
item0576, 223, 99, 0.143773041544645
item0577, 280, 45, 0
item0578, 7817, 98, 6.58633162819819
item0579, 1252, 48, 0
item0580, 118, 94, 0
item0581, 2884, 73, 0
item0582, 3830, 78, 0
item0583, 2360, 12, 0
item0584, 629, 69, 0
item0585, 1284, 86, 0
item0586, 5001, 95, 1.03885340673153
item0587, 2823, 70, 0
item0588, 4022, 61, 0
item0589, 5279, 58, 2.92007893691396
item0590, 7323, 87, 0
item0591, 287, 72, 0.240423004758218
item0592, 1797, 99, 0.579576968235713
item0593, 1709, 100, 0
item0594, 3075, 40, 0
item0595, 1452, 95, 0
item0596, 351, 89, 0
item0597, 554, 47, 0
item0598, 3002, 100, 0
item0599, 580, 87, 0.0560489051095173
item0600, 2855, 75, 1.78154689386835
item0601, 3907, 75, 0
item0602, 3525, 66, 0
item0603, 3217, 98, 0
item0604, 926, 74, 0
item0605, 1924, 68, 1.10777342697282
item0606, 3931, 81, 3.38618867722175
item0607, 2703, 63, 1.76963187936824
item0608, 4901, 98, 0
item0609, 1360, 42, 0
item0610, 2740, 87, 0
item0611, 4106, 89, 0
item0612, 1146, 98, 0
item0613, 2002, 100, 1.49149654470677
item0614, 5595, 100, 0
item0615, 181, 90, 0
item0616, 345, 87, 0.311488918078997
item0617, 2949, 92, 0
item0618, 2278, 89, 1.31885541460251
item0619, 1637, 56, 0
item0620, 4906, 89, 0
item0621, 4946, 42, 0.436199749876335
item0622, 2283, 100, 0
item0623, 5568, 83, 0.665828041224515
item0624, 2575, 96, 1.15172447155073
item0625, 1485, 52, 0.300542250421959
item0626, 1835, 100, 1.09352791141473
item0627, 993, 87, 0
item0628, 2808, 91, 0
item0629, 2415, 72, 0
item0630, 110, 100, 0
item0631, 992, 68, 0
item0632, 3176, 91, 0.241102360843469
item0633, 2156, 61, 0
item0634, 735, 100, 0.673761296500086
item0635, 4723, 67, 1.09962842100788
item0636, 2034, 92, 0
item0637, 1143, 54, 0.0430617066055002
item0638, 358, 52, 0.229669072442389
item0639, 3685, 41, 3.56987848413116
item0640, 3424, 76, 0
item0641, 1525, 98, 0
item0642, 6066, 82, 5.04901174732584
item0643, 7318, 26, 0
item0644, 455, 60, 0
item0645, 2363, 54, 0
item0646, 58, 46, 0
item0647, 2077, 77, 0
item0648, 8141, 36, 0.178009048075602
item0649, 857, 87, 0
item0650, 1188, 97, 0
item0651, 4295, 86, 0
item0652, 6354, 62, 0
item0653, 2876, 93, 0
item0654, 3235, 72, 0
item0655, 5697, 72, 0.413821096849755
item0656, 1000, 67, 0
item0657, 1679, 78, 0
item0658, 2005, 55, 0
item0659, 3277, 98, 0
item0660, 223, 90, 0.180974125998439
item0661, 5041, 92, 4.4560780370541
item0662, 2095, 87, 0
item0663, 392, 65, 0.227652147757626
item0664, 3964, 82, 0
item0665, 5768, 65, 0
item0666, 5583, 60, 0
item0667, 2788, 45, 1.86989537562263
item0668, 244, 38, 0.193567669299976
item0669, 2135, 41, 0
item0670, 1940, 68, 0
item0671, 4864, 73, 2.27625350515947
item0672, 395, 85, 0.178371402810685
item0673, 1322, 86, 0
item0674, 2208, 96, 1.30087258399132
item0675, 1691, 81, 0
item0676, 4598, 90, 0
item0677, 1198, 45, 0
item0678, 633, 88, 0
item0679, 301, 26, 0.0897630125192078
item0680, 7212, 51, 0
item0681, 219, 87, 0.0853029477066718
item0682, 798, 85, 0
item0683, 1841, 41, 0
item0684, 2568, 89, 0
item0685, 7432, 96, 0
item0686, 2116, 42, 0
item0687, 939, 96, 0
item0688, 3784, 69, 0
item0689, 5888, 86, 0
item0690, 6, 32, 8.17280197342711e-05
item0691, 62, 19, 0.0427646154657168
item0692, 1387, 50, 0
item0693, 285, 93, 0
item0694, 802, 95, 0
item0695, 1709, 63, 0.978192277905662
item0696, 4864, 83, 0
item0697, 2220, 96, 0
item0698, 4068, 92, 0
item0699, 234, 87, 0
item0700, 44, 61, 0
item0701, 1737, 77, 1.61467246221519
item0702, 4665, 33, 0
item0703, 1194, 62, 0.0245920685714848
item0704, 5325, 100, 0
item0705, 84, 96, 0.0279019349666105
item0706, 2602, 98, 1.5036473358659
item0707, 222, 79, 0
item0708, 2579, 80, 0
item0709, 4173, 91, 0
item0710, 129, 72, 0
item0711, 2657, 95, 0
item0712, 5548, 90, 0
item0713, 3208, 88, 0
item0714, 5808, 47, 0
item0715, 1733, 99, 0
item0716, 3796, 56, 0
item0717, 4124, 98, 0.181560231396537
item0718, 102, 93, 0
item0719, 1606, 86, 1.29073191646549
item0720, 175, 69, 0
item0721, 2741, 76, 1.37359749498917
item0722, 5396, 96, 0
item0723, 1269, 83, 0
item0724, 816, 73, 0.438950727989349
item0725, 2517, 65, 0
item0726, 5716, 23, 0
item0727, 55, 91, 0
item0728, 7902, 78, 3.0111631624582
item0729, 1991, 97, 0.63457561708477
item0730, 1503, 98, 0
item0731, 161, 81, 0.081457686382595
item0732, 1728, 96, 0.78201840846852
item0733, 4946, 59, 0
item0734, 1025, 91, 0
item0735, 6644, 85, 0
item0736, 902, 28, 0
item0737, 1339, 82, 0
item0738, 1474, 75, 0
item0739, 5153, 40, 4.13547903524038
item0740, 8367, 97, 1.53416091536288
item0741, 38, 88, 0
item0742, 3353, 100, 0
item0743, 265, 99, 0.101814720262014
item0744, 1332, 37, 0.686570711119446
item0745, 5470, 87, 0
item0746, 3916, 96, 0
item0747, 2059, 53, 0
item0748, 51, 100, 0
item0749, 6782, 81, 3.44402776573708
item0750, 4319, 91, 0
item0751, 835, 90, 0
item0752, 1244, 87, 0
item0753, 3897, 100, 0
item0754, 5799, 100, 4.72531263622144
item0755, 3583, 78, 0
item0756, 740, 84, 0
item0757, 274, 62, 0
item0758, 6182, 95, 5.29080117269915
item0759, 1870, 78, 0
item0760, 210, 83, 0.0719605927153519
item0761, 3205, 100, 0
item0762, 522, 97, 0
item0763, 4414, 67, 1.76203129303397
item0764, 6727, 90, 0
item0765, 853, 99, 0.336266273939257
item0766, 1747, 70, 1.32634105548366
item0767, 49, 85, 0.0148613603374903
item0768, 1143, 96, 0
item0769, 1935, 68, 0
item0770, 4452, 76, 0
item0771, 1521, 44, 0
item0772, 509, 98, 0.430160472787656
item0773, 4020, 83, 0
item0774, 2435, 65, 0
item0775, 1347, 59, 0
item0776, 4433, 34, 0
item0777, 2991, 60, 0
item0778, 690, 91, 0.435490806457315
item0779, 254, 55, 0.184291695384061
item0780, 1229, 91, 0
item0781, 1189, 100, 0
item0782, 6131, 100, 0
item0783, 8764, 94, 0
item0784, 2040, 75, 1.93318266799664
item0785, 2641, 62, 0
item0786, 4737, 82, 0
item0787, 9645, 83, 0
item0788, 688, 74, 0.660002163755201
item0789, 419, 62, 0
item0790, 1376, 89, 0
item0791, 5349, 96, 0
item0792, 101, 95, 0
item0793, 872, 95, 0.313620807600413
item0794, 5268, 94, 4.80610116075514
item0795, 1908, 85, 0
item0796, 5283, 66, 0
item0797, 764, 27, 0.495012621025372
item0798, 626, 84, 0
item0799, 3077, 93, 3.01299693298348
item0800, 4184, 24, 3.02901146393025
item0801, 7448, 88, 0
item0802, 2761, 81, 0
item0803, 2204, 69, 0.333652762422298
item0804, 227, 75, 0.158326089689229
item0805, 94, 86, 0.0127045630048116
item0806, 4760, 88, 0
item0807, 586, 96, 0.149843554512421
item0808, 2751, 89, 1.76566295354297
item0809, 3203, 67, 0
item0810, 1388, 92, 0
item0811, 26, 51, 0
item0812, 1319, 60, 0
item0813, 4297, 94, 0
item0814, 2314, 87, 0
item0815, 650, 80, 0
item0816, 3091, 95, 0
item0817, 21, 94, 0
item0818, 190, 11, 0
item0819, 227, 95, 0.0504852873649589
item0820, 813, 89, 0
item0821, 626, 89, 0
item0822, 912, 52, 0.0130501260877645
item0823, 2327, 100, 1.17332782795801
item0824, 2138, 100, 0.185305739671386
item0825, 1832, 73, 0
item0826, 2620, 96, 0
item0827, 1285, 88, 0.255779215819768
item0828, 3499, 85, 0.492421548171526
item0829, 23, 82, 0
item0830, 36, 99, 0
item0831, 2429, 97, 0.712946511406504
item0832, 1234, 47, 0.716354910872793
item0833, 287, 93, 0
item0834, 3327, 96, 0.166448641247088
item0835, 1286, 79, 0.0675366981373044
item0836, 515, 76, 0
item0837, 4447, 91, 0
item0838, 833, 68, 0.713791729826843
item0839, 2480, 100, 0
item0840, 1418, 75, 0
item0841, 2773, 76, 0
item0842, 912, 100, 0.678603171210117
item0843, 4323, 71, 1.0085178344303
item0844, 1839, 94, 0
item0845, 338, 59, 0
item0846, 1408, 90, 0
item0847, 2912, 64, 2.66624756831014
item0848, 6387, 50, 0
item0849, 3037, 39, 1.80717327422216
item0850, 69, 99, 0.0569935376362933
item0851, 3042, 81, 0
item0852, 2426, 70, 0
item0853, 172, 72, 0
item0854, 4342, 72, 0.161413946522793
item0855, 5971, 54, 0
item0856, 5964, 75, 0
item0857, 3941, 100, 2.56776114901841
item0858, 4651, 55, 0
item0859, 178, 100, 0
item0860, 551, 87, 0
item0861, 1453, 84, 0.66323738348907
item0862, 1311, 52, 0
item0863, 5903, 13, 2.38421359409675
item0864, 3725, 78, 3.10404021212037
item0865, 973, 43, 0
item0866, 3389, 75, 3.20521869664613
item0867, 3084, 59, 0
item0868, 5136, 81, 0
item0869, 3494, 88, 0
item0870, 1464, 26, 0.372068346448511
item0871, 1051, 95, 0.782297312977367
item0872, 204, 63, 0.0660838941198454
item0873, 2907, 85, 0
item0874, 4036, 87, 0
item0875, 22, 96, 0.000920223797921508
item0876, 1230, 92, 0
item0877, 625, 97, 0
item0878, 1055, 20, 0
item0879, 3963, 54, 0
item0880, 589, 94, 0
item0881, 1079, 92, 0.259418685532844
item0882, 64, 74, 0
item0883, 4086, 86, 2.65041233872701
item0884, 2651, 43, 1.30200895163913
item0885, 3078, 66, 0
item0886, 555, 81, 0
item0887, 20, 40, 0.000447473012770701
item0888, 298, 88, 0
